 Elapsed time	      I	     II	    III	    aVR	    aVL	    aVF	     V1	     V2	     V3	     V4	     V5	     V6
         22.478	  0.004	  0.013	  0.008	 -0.008	 -0.002	  0.009	 -0.004	  0.020	  0.040	  0.032	  0.018	  0.009
         22.480	  0.004	  0.011	  0.007	 -0.007	 -0.002	  0.009	 -0.004	  0.019	  0.039	  0.031	  0.017	  0.009
         22.482	  0.004	  0.011	  0.007	 -0.008	 -0.002	  0.009	 -0.004	  0.019	  0.038	  0.030	  0.017	  0.008
         22.484	  0.004	  0.011	  0.007	 -0.007	 -0.002	  0.009	 -0.003	  0.019	  0.038	  0.030	  0.017	  0.009
         22.486	  0.004	  0.011	  0.007	 -0.007	 -0.002	  0.009	 -0.002	  0.018	  0.037	  0.029	  0.016	  0.008
         22.488	  0.003	  0.010	  0.007	 -0.006	 -0.002	  0.009	 -0.002	  0.019	  0.036	  0.029	  0.015	  0.008
         22.490	  0.003	  0.010	  0.007	 -0.006	 -0.002	  0.009	 -0.002	  0.018	  0.036	  0.029	  0.015	  0.008
         22.492	  0.003	  0.010	  0.007	 -0.006	 -0.002	  0.009	 -0.001	  0.018	  0.035	  0.028	  0.015	  0.007
         22.494	  0.003	  0.009	  0.007	 -0.006	 -0.002	  0.009	 -0.002	  0.018	  0.035	  0.028	  0.015	  0.007
         22.496	  0.003	  0.009	  0.007	 -0.005	 -0.002	  0.008	 -0.001	  0.018	  0.035	  0.027	  0.015	  0.007
         22.498	  0.003	  0.009	  0.006	 -0.005	 -0.002	  0.007	 -0.001	  0.018	  0.034	  0.026	  0.015	  0.006
         22.500	  0.003	  0.009	  0.006	 -0.005	 -0.002	  0.007	 -0.001	  0.018	  0.034	  0.026	  0.014	  0.007
         22.502	  0.002	  0.009	  0.006	 -0.005	 -0.002	  0.007	  0.000	  0.018	  0.033	  0.026	  0.014	  0.006
         22.504	  0.002	  0.009	  0.006	 -0.005	 -0.002	  0.007	  0.000	  0.018	  0.033	  0.025	  0.014	  0.007
         22.506	  0.002	  0.007	  0.006	 -0.005	 -0.003	  0.007	  0.001	  0.018	  0.033	  0.025	  0.014	  0.006
         22.508	  0.002	  0.007	  0.005	 -0.004	 -0.003	  0.007	  0.001	  0.018	  0.033	  0.025	  0.013	  0.006
         22.510	  0.002	  0.008	  0.006	 -0.004	 -0.003	  0.006	  0.001	  0.018	  0.032	  0.025	  0.013	  0.006
         22.512	  0.002	  0.007	  0.006	 -0.004	 -0.002	  0.006	  0.002	  0.018	  0.032	  0.025	  0.013	  0.006
         22.514	  0.001	  0.007	  0.006	 -0.004	 -0.002	  0.006	  0.002	  0.018	  0.032	  0.025	  0.013	  0.006
         22.516	  0.002	  0.007	  0.005	 -0.004	 -0.002	  0.006	  0.002	  0.018	  0.032	  0.025	  0.013	  0.006
         22.518	  0.001	  0.007	  0.006	 -0.004	 -0.003	  0.006	  0.002	  0.018	  0.032	  0.024	  0.013	  0.006
         22.520	  0.001	  0.007	  0.005	 -0.004	 -0.002	  0.006	  0.002	  0.018	  0.031	  0.024	  0.013	  0.005
         22.522	  0.002	  0.006	  0.005	 -0.004	 -0.002	  0.006	  0.003	  0.018	  0.032	  0.024	  0.013	  0.006
         22.524	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.002	  0.018	  0.031	  0.024	  0.013	  0.005
         22.526	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.003	  0.018	  0.031	  0.024	  0.013	  0.005
         22.528	  0.001	  0.006	  0.005	 -0.004	 -0.002	  0.006	  0.003	  0.018	  0.030	  0.024	  0.013	  0.006
         22.530	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.003	  0.018	  0.031	  0.024	  0.013	  0.006
         22.532	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.003	  0.018	  0.031	  0.024	  0.012	  0.005
         22.534	  0.001	  0.006	  0.005	 -0.003	 -0.003	  0.005	  0.003	  0.018	  0.031	  0.024	  0.012	  0.005
         22.536	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.005	  0.003	  0.018	  0.030	  0.024	  0.012	  0.005
         22.538	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.006	  0.003	  0.018	  0.030	  0.023	  0.012	  0.005
         22.540	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.031	  0.024	  0.012	  0.005
         22.542	  0.001	  0.006	  0.005	 -0.003	 -0.003	  0.005	  0.003	  0.018	  0.030	  0.024	  0.012	  0.005
         22.544	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.024	  0.012	  0.005
         22.546	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.011	  0.005
         22.548	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.003	  0.018	  0.030	  0.023	  0.012	  0.005
         22.550	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.012	  0.005
         22.552	  0.000	  0.005	  0.005	 -0.004	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.011	  0.005
         22.554	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.024	  0.012	  0.005
         22.556	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.024	  0.012	  0.005
         22.558	  0.001	  0.005	  0.005	 -0.003	 -0.002	  0.005	  0.004	  0.018	  0.030	  0.023	  0.012	  0.005
         22.560	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.012	  0.005
         22.562	  0.000	  0.005	  0.005	 -0.003	 -0.002	  0.005	  0.004	  0.018	  0.030	  0.023	  0.011	  0.005
         22.564	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.012	  0.005
         22.566	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.012	  0.005
         22.568	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.012	  0.005
         22.570	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.011	  0.005
         22.572	  0.000	  0.005	  0.005	 -0.002	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.011	  0.005
         22.574	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.012	  0.005
         22.576	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.011	  0.005
         22.578	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.011	  0.005
         22.580	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.012	  0.005
         22.582	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.012	  0.005
         22.584	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.012	  0.005
         22.586	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.011	  0.005
         22.588	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.012	  0.005
         22.590	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.023	  0.011	  0.005
         22.592	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.023	  0.011	  0.005
         22.594	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.022	  0.012	  0.005
         22.596	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.012	  0.005
         22.598	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         22.600	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.011	  0.005
         22.602	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.030	  0.023	  0.011	  0.005
         22.604	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         22.606	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         22.608	  0.000	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.012	  0.005
         22.610	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.004	  0.018	  0.029	  0.022	  0.011	  0.005
         22.612	  0.000	  0.005	  0.005	 -0.004	 -0.002	  0.005	  0.003	  0.018	  0.029	  0.023	  0.011	  0.005
         22.614	  0.001	  0.005	  0.005	 -0.003	 -0.003	  0.005	  0.003	  0.017	  0.029	  0.023	  0.012	  0.005
         22.616	  0.001	  0.006	  0.005	 -0.004	 -0.003	  0.005	  0.002	  0.018	  0.030	  0.023	  0.011	  0.005
         22.618	  0.002	  0.006	  0.005	 -0.004	 -0.002	  0.006	  0.002	  0.017	  0.030	  0.024	  0.013	  0.006
         22.620	  0.002	  0.007	  0.006	 -0.004	 -0.003	  0.007	  0.000	  0.017	  0.032	  0.025	  0.013	  0.006
         22.622	  0.003	  0.009	  0.006	 -0.005	 -0.002	  0.008	 -0.002	  0.017	  0.033	  0.026	  0.014	  0.007
         22.624	  0.003	  0.011	  0.009	 -0.007	 -0.003	  0.009	 -0.004	  0.017	  0.034	  0.028	  0.015	  0.008
         22.626	  0.004	  0.013	  0.010	 -0.009	 -0.004	  0.012	 -0.006	  0.015	  0.036	  0.030	  0.018	  0.010
         22.628	  0.005	  0.017	  0.013	 -0.011	 -0.004	  0.015	 -0.009	  0.015	  0.038	  0.034	  0.021	  0.012
         22.630	  0.004	  0.021	  0.016	 -0.013	 -0.006	  0.018	 -0.010	  0.017	  0.044	  0.038	  0.025	  0.014
         22.632	  0.004	  0.022	  0.019	 -0.013	 -0.008	  0.021	 -0.007	  0.022	  0.054	  0.048	  0.029	  0.017
         22.634	  0.002	  0.025	  0.023	 -0.013	 -0.011	  0.024	 -0.002	  0.034	  0.071	  0.060	  0.036	  0.019
         22.636	 -0.001	  0.025	  0.026	 -0.012	 -0.013	  0.025	  0.005	  0.046	  0.087	  0.071	  0.042	  0.021
         22.638	 -0.002	  0.025	  0.025	 -0.011	 -0.013	  0.025	  0.007	  0.051	  0.094	  0.076	  0.043	  0.022
         22.640	 -0.001	  0.025	  0.025	 -0.012	 -0.013	  0.025	  0.007	  0.054	  0.098	  0.078	  0.043	  0.021
         22.642	  0.000	  0.022	  0.023	 -0.011	 -0.011	  0.022	  0.011	  0.061	  0.106	  0.083	  0.044	  0.021
         22.644	 -0.001	  0.020	  0.021	 -0.009	 -0.011	  0.021	  0.017	  0.071	  0.117	  0.090	  0.046	  0.021
         22.646	 -0.001	  0.019	  0.021	 -0.009	 -0.011	  0.021	  0.021	  0.082	  0.131	  0.099	  0.049	  0.021
         22.648	 -0.001	  0.019	  0.020	 -0.009	 -0.011	  0.019	  0.025	  0.090	  0.141	  0.105	  0.051	  0.022
         22.650	  0.000	  0.021	  0.020	 -0.011	 -0.010	  0.021	  0.024	  0.095	  0.150	  0.112	  0.054	  0.022
         22.652	  0.003	  0.024	  0.021	 -0.013	 -0.009	  0.022	  0.021	  0.097	  0.157	  0.116	  0.057	  0.025
         22.654	  0.006	  0.026	  0.020	 -0.017	 -0.007	  0.024	  0.015	  0.096	  0.159	  0.118	  0.059	  0.025
         22.656	  0.011	  0.029	  0.019	 -0.020	 -0.004	  0.024	  0.007	  0.093	  0.159	  0.118	  0.059	  0.026
         22.658	  0.015	  0.032	  0.018	 -0.024	 -0.002	  0.025	 -0.001	  0.088	  0.156	  0.116	  0.058	  0.026
         22.660	  0.018	  0.034	  0.015	 -0.026	  0.002	  0.024	 -0.008	  0.083	  0.150	  0.112	  0.056	  0.026
         22.662	  0.022	  0.034	  0.011	 -0.029	  0.005	  0.022	 -0.015	  0.076	  0.143	  0.105	  0.052	  0.024
         22.664	  0.025	  0.032	  0.007	 -0.029	  0.009	  0.019	 -0.018	  0.071	  0.135	  0.099	  0.048	  0.021
         22.666	  0.026	  0.029	  0.002	 -0.028	  0.012	  0.016	 -0.019	  0.068	  0.127	  0.091	  0.043	  0.019
         22.668	  0.026	  0.025	 -0.001	 -0.025	  0.013	  0.012	 -0.018	  0.064	  0.119	  0.084	  0.038	  0.016
         22.670	  0.024	  0.021	 -0.002	 -0.022	  0.013	  0.009	 -0.015	  0.061	  0.111	  0.077	  0.035	  0.014
         22.672	  0.019	  0.019	 -0.001	 -0.019	  0.009	  0.009	 -0.009	  0.058	  0.102	  0.071	  0.032	  0.013
         22.674	  0.015	  0.017	  0.003	 -0.016	  0.006	  0.009	 -0.005	  0.051	  0.091	  0.065	  0.030	  0.013
         22.676	  0.011	  0.015	  0.004	 -0.013	  0.004	  0.010	 -0.004	  0.042	  0.076	  0.055	  0.026	  0.011
         22.678	  0.010	  0.015	  0.004	 -0.012	  0.003	  0.009	 -0.007	  0.030	  0.058	  0.043	  0.021	  0.010
         22.680	  0.009	  0.013	  0.004	 -0.011	  0.003	  0.009	 -0.011	  0.018	  0.040	  0.030	  0.016	  0.007
         22.682	  0.009	  0.012	  0.004	 -0.010	  0.003	  0.007	 -0.013	  0.009	  0.026	  0.021	  0.012	  0.006
         22.684	  0.008	  0.011	  0.003	 -0.009	  0.003	  0.006	 -0.013	  0.004	  0.018	  0.015	  0.009	  0.006
         22.686	  0.007	  0.010	  0.003	 -0.009	  0.002	  0.006	 -0.013	  0.002	  0.013	  0.012	  0.007	  0.004
         22.688	  0.006	  0.009	  0.003	 -0.007	  0.002	  0.006	 -0.012	  0.000	  0.011	  0.010	  0.007	  0.004
         22.690	  0.006	  0.009	  0.003	 -0.007	  0.002	  0.006	 -0.012	 -0.001	  0.009	  0.009	  0.006	  0.004
         22.692	  0.006	  0.008	  0.003	 -0.007	  0.002	  0.006	 -0.011	 -0.001	  0.009	  0.009	  0.005	  0.004
         22.694	  0.006	  0.008	  0.003	 -0.007	  0.001	  0.005	 -0.011	 -0.002	  0.009	  0.008	  0.006	  0.004
         22.696	  0.005	  0.008	  0.003	 -0.006	  0.001	  0.006	 -0.011	 -0.002	  0.009	  0.009	  0.006	  0.004
         22.698	  0.005	  0.009	  0.003	 -0.007	  0.002	  0.005	 -0.011	 -0.001	  0.009	  0.008	  0.005	  0.004
         22.700	  0.006	  0.009	  0.003	 -0.007	  0.001	  0.005	 -0.011	 -0.001	  0.009	  0.009	  0.006	  0.004
         22.702	  0.005	  0.009	  0.003	 -0.006	  0.001	  0.005	 -0.011	  0.000	  0.009	  0.009	  0.006	  0.004
         22.704	  0.005	  0.008	  0.003	 -0.006	  0.001	  0.005	 -0.011	  0.001	  0.010	  0.009	  0.006	  0.004
         22.706	  0.005	  0.009	  0.004	 -0.007	  0.001	  0.006	 -0.011	  0.001	  0.011	  0.010	  0.006	  0.004
         22.708	  0.005	  0.009	  0.004	 -0.007	  0.001	  0.006	 -0.010	  0.002	  0.012	  0.011	  0.007	  0.004
         22.710	  0.005	  0.009	  0.004	 -0.007	  0.001	  0.006	 -0.009	  0.002	  0.013	  0.012	  0.007	  0.004
         22.712	  0.004	  0.008	  0.004	 -0.006	  0.000	  0.006	 -0.008	  0.003	  0.013	  0.011	  0.007	  0.005
         22.714	  0.002	  0.006	  0.005	 -0.004	 -0.002	  0.005	 -0.004	  0.004	  0.012	  0.011	  0.007	  0.004
         22.716	 -0.005	  0.002	  0.007	  0.002	 -0.006	  0.004	  0.006	  0.005	  0.009	  0.009	  0.006	  0.003
         22.718	 -0.018	 -0.006	  0.012	  0.013	 -0.016	  0.003	  0.029	  0.012	  0.004	  0.006	  0.005	  0.002
         22.720	 -0.042	 -0.018	  0.024	  0.029	 -0.033	  0.003	  0.066	  0.027	  0.007	  0.009	  0.007	  0.001
         22.722	 -0.072	 -0.028	  0.043	  0.050	 -0.058	  0.008	  0.116	  0.057	  0.029	  0.029	  0.019	  0.004
         22.724	 -0.102	 -0.028	  0.074	  0.065	 -0.088	  0.024	  0.164	  0.096	  0.074	  0.070	  0.045	  0.017
         22.726	 -0.118	 -0.007	  0.112	  0.062	 -0.115	  0.052	  0.182	  0.127	  0.132	  0.125	  0.083	  0.037
         22.728	 -0.101	  0.043	  0.144	  0.029	 -0.123	  0.094	  0.134	  0.123	  0.182	  0.180	  0.126	  0.066
         22.730	 -0.029	  0.132	  0.161	 -0.051	 -0.096	  0.146	 -0.011	  0.079	  0.230	  0.234	  0.172	  0.103
         22.732	  0.103	  0.258	  0.154	 -0.181	 -0.025	  0.206	 -0.252	  0.015	  0.306	  0.307	  0.225	  0.147
         22.734	  0.262	  0.395	  0.133	 -0.328	  0.065	  0.264	 -0.524	 -0.043	  0.407	  0.394	  0.280	  0.194
         22.736	  0.381	  0.500	  0.119	 -0.441	  0.131	  0.310	 -0.735	 -0.097	  0.471	  0.452	  0.321	  0.229
         22.738	  0.446	  0.577	  0.131	 -0.510	  0.157	  0.354	 -0.873	 -0.163	  0.475	  0.473	  0.348	  0.257
         22.740	  0.507	  0.655	  0.148	 -0.581	  0.179	  0.403	 -1.006	 -0.221	  0.493	  0.507	  0.385	  0.289
         22.742	  0.577	  0.707	  0.130	 -0.641	  0.224	  0.418	 -1.111	 -0.221	  0.562	  0.556	  0.408	  0.306
         22.744	  0.600	  0.655	  0.056	 -0.627	  0.273	  0.355	 -1.081	 -0.149	  0.615	  0.555	  0.373	  0.273
         22.746	  0.582	  0.532	 -0.050	 -0.557	  0.316	  0.241	 -0.958	 -0.056	  0.617	  0.496	  0.291	  0.204
         22.748	  0.554	  0.417	 -0.137	 -0.485	  0.345	  0.140	 -0.844	 -0.006	  0.560	  0.406	  0.203	  0.139
         22.750	  0.465	  0.290	 -0.174	 -0.378	  0.320	  0.059	 -0.682	 -0.026	  0.383	  0.251	  0.104	  0.075
         22.752	  0.307	  0.145	 -0.162	 -0.226	  0.234	 -0.008	 -0.448	 -0.079	  0.122	  0.053	  0.000	  0.013
         22.754	  0.168	  0.043	 -0.126	 -0.105	  0.147	 -0.042	 -0.249	 -0.107	 -0.057	 -0.073	 -0.059	 -0.024
         22.756	  0.092	  0.007	 -0.086	 -0.049	  0.089	 -0.040	 -0.140	 -0.092	 -0.093	 -0.090	 -0.061	 -0.028
         22.758	  0.057	  0.007	 -0.050	 -0.032	  0.054	 -0.021	 -0.086	 -0.051	 -0.046	 -0.046	 -0.033	 -0.015
         22.760	  0.042	  0.018	 -0.023	 -0.030	  0.032	 -0.002	 -0.059	 -0.009	  0.018	  0.008	 -0.001	  0.001
         22.762	  0.036	  0.031	 -0.006	 -0.034	  0.021	  0.012	 -0.049	  0.022	  0.071	  0.051	  0.025	  0.013
         22.764	  0.035	  0.038	  0.004	 -0.036	  0.015	  0.021	 -0.044	  0.039	  0.102	  0.076	  0.040	  0.021
         22.766	  0.029	  0.038	  0.009	 -0.033	  0.009	  0.024	 -0.035	  0.046	  0.109	  0.084	  0.044	  0.023
         22.768	  0.019	  0.032	  0.013	 -0.026	  0.003	  0.022	 -0.021	  0.049	  0.104	  0.081	  0.043	  0.021
         22.770	  0.010	  0.025	  0.015	 -0.018	 -0.003	  0.021	 -0.006	  0.050	  0.096	  0.074	  0.040	  0.019
         22.772	  0.004	  0.022	  0.017	 -0.013	 -0.006	  0.019	  0.002	  0.051	  0.092	  0.071	  0.038	  0.018
         22.774	  0.003	  0.021	  0.018	 -0.011	 -0.007	  0.019	  0.005	  0.052	  0.092	  0.071	  0.038	  0.018
         22.776	  0.002	  0.021	  0.019	 -0.011	 -0.009	  0.019	  0.007	  0.054	  0.095	  0.074	  0.040	  0.018
         22.778	  0.002	  0.021	  0.019	 -0.011	 -0.009	  0.021	  0.007	  0.056	  0.098	  0.076	  0.041	  0.019
         22.780	  0.002	  0.022	  0.020	 -0.012	 -0.009	  0.021	  0.008	  0.058	  0.102	  0.079	  0.042	  0.019
         22.782	  0.002	  0.023	  0.021	 -0.013	 -0.009	  0.022	  0.008	  0.060	  0.105	  0.082	  0.044	  0.021
         22.784	  0.002	  0.024	  0.021	 -0.013	 -0.009	  0.023	  0.008	  0.062	  0.108	  0.085	  0.045	  0.021
         22.786	  0.002	  0.025	  0.022	 -0.013	 -0.010	  0.024	  0.009	  0.065	  0.113	  0.088	  0.047	  0.022
         22.788	  0.002	  0.025	  0.023	 -0.013	 -0.011	  0.024	  0.009	  0.067	  0.117	  0.090	  0.048	  0.022
         22.790	  0.003	  0.026	  0.024	 -0.015	 -0.011	  0.025	  0.009	  0.070	  0.121	  0.094	  0.050	  0.024
         22.792	  0.003	  0.026	  0.024	 -0.015	 -0.011	  0.026	  0.009	  0.072	  0.126	  0.098	  0.051	  0.025
         22.794	  0.003	  0.028	  0.025	 -0.015	 -0.011	  0.026	  0.009	  0.075	  0.131	  0.101	  0.053	  0.025
         22.796	  0.003	  0.029	  0.025	 -0.016	 -0.011	  0.027	  0.011	  0.077	  0.135	  0.104	  0.055	  0.026
         22.798	  0.004	  0.030	  0.026	 -0.017	 -0.011	  0.028	  0.011	  0.081	  0.140	  0.108	  0.057	  0.027
         22.800	  0.004	  0.030	  0.027	 -0.017	 -0.012	  0.029	  0.011	  0.084	  0.145	  0.112	  0.059	  0.028
         22.802	  0.004	  0.032	  0.028	 -0.018	 -0.012	  0.029	  0.011	  0.086	  0.150	  0.116	  0.060	  0.029
         22.804	  0.004	  0.032	  0.028	 -0.018	 -0.012	  0.030	  0.011	  0.090	  0.156	  0.120	  0.062	  0.029
         22.806	  0.004	  0.034	  0.029	 -0.019	 -0.013	  0.032	  0.011	  0.093	  0.162	  0.124	  0.065	  0.030
         22.808	  0.005	  0.035	  0.030	 -0.019	 -0.013	  0.032	  0.011	  0.097	  0.167	  0.129	  0.067	  0.030
         22.810	  0.005	  0.035	  0.030	 -0.021	 -0.013	  0.033	  0.012	  0.101	  0.173	  0.133	  0.070	  0.032
         22.812	  0.006	  0.037	  0.030	 -0.021	 -0.012	  0.034	  0.012	  0.104	  0.179	  0.138	  0.071	  0.033
         22.814	  0.006	  0.038	  0.031	 -0.022	 -0.013	  0.034	  0.013	  0.108	  0.186	  0.142	  0.073	  0.034
         22.816	  0.007	  0.039	  0.032	 -0.024	 -0.012	  0.035	  0.012	  0.112	  0.193	  0.147	  0.076	  0.035
         22.818	  0.009	  0.041	  0.033	 -0.025	 -0.012	  0.036	  0.012	  0.116	  0.200	  0.152	  0.079	  0.036
         22.820	  0.009	  0.042	  0.033	 -0.025	 -0.012	  0.037	  0.013	  0.119	  0.207	  0.158	  0.081	  0.037
         22.822	  0.011	  0.043	  0.034	 -0.027	 -0.011	  0.038	  0.011	  0.124	  0.214	  0.163	  0.084	  0.038
         22.824	  0.011	  0.045	  0.034	 -0.028	 -0.011	  0.039	  0.011	  0.128	  0.223	  0.169	  0.086	  0.040
         22.826	  0.013	  0.046	  0.035	 -0.029	 -0.011	  0.041	  0.011	  0.132	  0.230	  0.174	  0.089	  0.041
         22.828	  0.014	  0.049	  0.035	 -0.031	 -0.011	  0.042	  0.009	  0.136	  0.237	  0.180	  0.092	  0.042
         22.830	  0.015	  0.051	  0.035	 -0.033	 -0.010	  0.043	  0.009	  0.141	  0.245	  0.185	  0.095	  0.043
         22.832	  0.017	  0.052	  0.035	 -0.035	 -0.010	  0.044	  0.007	  0.144	  0.254	  0.192	  0.098	  0.044
         22.834	  0.018	  0.054	  0.036	 -0.036	 -0.009	  0.045	  0.005	  0.149	  0.262	  0.198	  0.101	  0.046
         22.836	  0.020	  0.057	  0.037	 -0.038	 -0.008	  0.047	  0.004	  0.153	  0.271	  0.204	  0.103	  0.048
         22.838	  0.022	  0.059	  0.037	 -0.041	 -0.007	  0.049	  0.002	  0.157	  0.280	  0.211	  0.107	  0.050
         22.840	  0.024	  0.062	  0.038	 -0.043	 -0.006	  0.051	  0.000	  0.162	  0.288	  0.217	  0.111	  0.051
         22.842	  0.026	  0.065	  0.038	 -0.045	 -0.006	  0.051	 -0.002	  0.166	  0.297	  0.224	  0.114	  0.052
         22.844	  0.028	  0.067	  0.040	 -0.048	 -0.005	  0.053	 -0.004	  0.171	  0.306	  0.231	  0.117	  0.054
         22.846	  0.030	  0.070	  0.040	 -0.051	 -0.005	  0.056	 -0.005	  0.175	  0.317	  0.238	  0.121	  0.056
         22.848	  0.033	  0.073	  0.041	 -0.052	 -0.004	  0.058	 -0.008	  0.180	  0.327	  0.246	  0.125	  0.058
         22.850	  0.034	  0.076	  0.042	 -0.055	 -0.004	  0.059	 -0.010	  0.185	  0.338	  0.255	  0.130	  0.060
         22.852	  0.036	  0.080	  0.043	 -0.058	 -0.004	  0.061	 -0.011	  0.192	  0.349	  0.263	  0.134	  0.062
         22.854	  0.038	  0.082	  0.044	 -0.060	 -0.004	  0.064	 -0.013	  0.198	  0.361	  0.272	  0.138	  0.065
         22.856	  0.040	  0.086	  0.045	 -0.062	 -0.003	  0.066	 -0.015	  0.204	  0.374	  0.282	  0.143	  0.067
         22.858	  0.042	  0.089	  0.047	 -0.066	 -0.002	  0.068	 -0.015	  0.211	  0.388	  0.292	  0.148	  0.069
         22.860	  0.044	  0.092	  0.048	 -0.069	 -0.002	  0.070	 -0.017	  0.219	  0.404	  0.303	  0.154	  0.071
         22.862	  0.046	  0.096	  0.050	 -0.071	 -0.002	  0.073	 -0.018	  0.228	  0.419	  0.316	  0.160	  0.074
         22.864	  0.048	  0.100	  0.051	 -0.074	 -0.002	  0.075	 -0.019	  0.237	  0.436	  0.328	  0.166	  0.077
         22.866	  0.051	  0.104	  0.053	 -0.077	 -0.002	  0.079	 -0.020	  0.247	  0.455	  0.342	  0.172	  0.081
         22.868	  0.054	  0.109	  0.055	 -0.082	 -0.001	  0.082	 -0.021	  0.258	  0.474	  0.356	  0.180	  0.085
         22.870	  0.057	  0.114	  0.057	 -0.086	  0.000	  0.086	 -0.024	  0.269	  0.495	  0.372	  0.188	  0.087
         22.872	  0.060	  0.119	  0.059	 -0.089	  0.001	  0.089	 -0.026	  0.281	  0.517	  0.388	  0.197	  0.091
         22.874	  0.065	  0.125	  0.060	 -0.095	  0.002	  0.092	 -0.030	  0.291	  0.539	  0.405	  0.204	  0.096
         22.876	  0.070	  0.132	  0.062	 -0.101	  0.004	  0.097	 -0.035	  0.302	  0.562	  0.421	  0.213	  0.099
         22.878	  0.076	  0.139	  0.064	 -0.107	  0.006	  0.101	 -0.041	  0.314	  0.586	  0.439	  0.222	  0.104
         22.880	  0.083	  0.146	  0.064	 -0.115	  0.009	  0.105	 -0.049	  0.323	  0.609	  0.457	  0.230	  0.108
         22.882	  0.089	  0.154	  0.065	 -0.122	  0.013	  0.110	 -0.059	  0.333	  0.631	  0.473	  0.238	  0.113
         22.884	  0.098	  0.163	  0.065	 -0.131	  0.017	  0.114	 -0.070	  0.340	  0.652	  0.489	  0.247	  0.117
         22.886	  0.107	  0.172	  0.065	 -0.139	  0.021	  0.118	 -0.082	  0.346	  0.672	  0.504	  0.254	  0.121
         22.888	  0.117	  0.180	  0.064	 -0.148	  0.025	  0.122	 -0.096	  0.350	  0.690	  0.517	  0.262	  0.125
