  Elapsed time	      I	     II	    III	    aVR	    aVL	    aVF	     V1	     V2	     V3	     V4	     V5	     V6
          2.768	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.006	  0.002	  0.002
          2.770	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.005	  0.002	  0.002
          2.772	  0.004	  0.004	  0.001	 -0.004	  0.002	  0.003	  0.000	  0.004	  0.006	  0.006	  0.002	  0.002
          2.774	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.005	  0.002	  0.002
          2.776	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.005	  0.002	  0.002
          2.778	  0.004	  0.004	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.005	  0.002	  0.002
          2.780	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.000	  0.004	  0.006	  0.006	  0.002	  0.002
          2.782	  0.004	  0.004	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.006	  0.005	  0.002	  0.002
          2.784	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.000	  0.004	  0.006	  0.005	  0.002	  0.002
          2.786	  0.004	  0.004	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.005	  0.002	  0.002
          2.788	  0.004	  0.005	  0.001	 -0.005	  0.002	  0.003	  0.000	  0.004	  0.007	  0.005	  0.002	  0.002
          2.790	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.006	  0.005	  0.002	  0.002
          2.792	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.000	  0.004	  0.006	  0.005	  0.002	  0.002
          2.794	  0.004	  0.004	  0.001	 -0.005	  0.002	  0.003	  0.001	  0.004	  0.007	  0.005	  0.002	  0.002
          2.796	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.000	  0.004	  0.007	  0.005	  0.002	  0.002
          2.798	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.006	  0.005	  0.002	  0.002
          2.800	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.006	  0.006	  0.002	  0.002
          2.802	  0.004	  0.005	  0.001	 -0.005	  0.002	  0.003	  0.001	  0.004	  0.006	  0.005	  0.002	  0.002
          2.804	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.006	  0.002	  0.002
          2.806	  0.004	  0.004	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.005	  0.002	  0.002
          2.808	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.006	  0.006	  0.002	  0.002
          2.810	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.006	  0.005	  0.002	  0.002
          2.812	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.005	  0.002	  0.002
          2.814	  0.004	  0.004	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.006	  0.005	  0.002	  0.002
          2.816	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.006	  0.005	  0.002	  0.002
          2.818	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.005	  0.002	  0.002
          2.820	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.006	  0.002	  0.002
          2.822	  0.004	  0.005	  0.001	 -0.005	  0.002	  0.003	  0.001	  0.004	  0.007	  0.006	  0.002	  0.002
          2.824	  0.004	  0.005	  0.001	 -0.005	  0.002	  0.003	  0.001	  0.004	  0.008	  0.007	  0.003	  0.002
          2.826	  0.005	  0.006	  0.001	 -0.005	  0.002	  0.003	  0.001	  0.004	  0.009	  0.007	  0.002	  0.002
          2.828	  0.006	  0.006	  0.001	 -0.006	  0.003	  0.004	  0.001	  0.005	  0.009	  0.008	  0.003	  0.003
          2.830	  0.006	  0.009	  0.002	 -0.007	  0.003	  0.005	 -0.001	  0.005	  0.009	  0.008	  0.003	  0.003
          2.832	  0.008	  0.011	  0.003	 -0.009	  0.003	  0.007	 -0.001	  0.004	  0.009	  0.007	  0.003	  0.004
          2.834	  0.009	  0.014	  0.004	 -0.011	  0.002	  0.009	 -0.002	  0.003	  0.007	  0.007	  0.002	  0.004
          2.836	  0.011	  0.018	  0.007	 -0.014	  0.002	  0.012	 -0.004	  0.002	  0.005	  0.006	  0.002	  0.005
          2.838	  0.012	  0.021	  0.009	 -0.017	  0.002	  0.015	 -0.005	  0.001	  0.004	  0.005	  0.002	  0.005
          2.840	  0.014	  0.024	  0.010	 -0.019	  0.002	  0.017	 -0.006	  0.001	  0.004	  0.005	  0.002	  0.007
          2.842	  0.015	  0.025	  0.010	 -0.019	  0.003	  0.018	 -0.005	  0.002	  0.007	  0.007	  0.002	  0.007
          2.844	  0.015	  0.024	  0.009	 -0.019	  0.004	  0.016	 -0.004	  0.005	  0.011	  0.011	  0.003	  0.007
          2.846	  0.015	  0.021	  0.006	 -0.018	  0.005	  0.014	 -0.002	  0.009	  0.017	  0.015	  0.005	  0.006
          2.848	  0.016	  0.020	  0.004	 -0.018	  0.006	  0.013	  0.001	  0.013	  0.025	  0.021	  0.006	  0.007
          2.850	  0.017	  0.019	  0.002	 -0.018	  0.007	  0.010	  0.004	  0.018	  0.031	  0.025	  0.008	  0.006
          2.852	  0.018	  0.019	  0.001	 -0.018	  0.009	  0.010	  0.005	  0.021	  0.037	  0.030	  0.009	  0.006
          2.854	  0.020	  0.020	 -0.001	 -0.020	  0.010	  0.010	  0.006	  0.025	  0.043	  0.035	  0.011	  0.007
          2.856	  0.022	  0.021	 -0.002	 -0.021	  0.011	  0.010	  0.007	  0.029	  0.050	  0.042	  0.013	  0.009
          2.858	  0.025	  0.021	 -0.003	 -0.023	  0.014	  0.009	  0.010	  0.034	  0.057	  0.047	  0.014	  0.009
          2.860	  0.026	  0.021	 -0.004	 -0.024	  0.015	  0.008	  0.012	  0.038	  0.065	  0.053	  0.016	  0.009
          2.862	  0.027	  0.020	 -0.007	 -0.024	  0.017	  0.006	  0.015	  0.043	  0.071	  0.059	  0.018	  0.010
          2.864	  0.028	  0.017	 -0.010	 -0.022	  0.018	  0.004	  0.017	  0.048	  0.077	  0.064	  0.019	  0.009
          2.866	  0.026	  0.013	 -0.013	 -0.019	  0.020	 -0.001	  0.019	  0.051	  0.084	  0.068	  0.021	  0.009
          2.868	  0.024	  0.009	 -0.016	 -0.017	  0.020	 -0.004	  0.021	  0.053	  0.086	  0.070	  0.021	  0.007
          2.870	  0.021	  0.005	 -0.017	 -0.013	  0.019	 -0.005	  0.021	  0.051	  0.082	  0.066	  0.021	  0.006
          2.872	  0.019	  0.005	 -0.013	 -0.012	  0.017	 -0.004	  0.018	  0.043	  0.070	  0.057	  0.018	  0.006
          2.874	  0.016	  0.007	 -0.009	 -0.011	  0.013	 -0.002	  0.013	  0.034	  0.054	  0.044	  0.013	  0.005
          2.876	  0.013	  0.007	 -0.006	 -0.011	  0.009	  0.001	  0.009	  0.025	  0.040	  0.033	  0.011	  0.004
          2.878	  0.011	  0.007	 -0.003	 -0.009	  0.007	  0.002	  0.006	  0.018	  0.029	  0.024	  0.007	  0.004
          2.880	  0.009	  0.006	 -0.002	 -0.007	  0.005	  0.003	  0.004	  0.013	  0.022	  0.018	  0.005	  0.004
          2.882	  0.007	  0.005	 -0.002	 -0.006	  0.004	  0.002	  0.003	  0.009	  0.017	  0.013	  0.004	  0.003
          2.884	  0.005	  0.005	 -0.001	 -0.005	  0.003	  0.002	  0.002	  0.007	  0.013	  0.011	  0.004	  0.003
          2.886	  0.005	  0.005	  0.000	 -0.005	  0.003	  0.002	  0.002	  0.006	  0.010	  0.009	  0.003	  0.002
          2.888	  0.004	  0.005	  0.000	 -0.004	  0.002	  0.002	  0.001	  0.005	  0.009	  0.007	  0.002	  0.002
          2.890	  0.004	  0.004	  0.000	 -0.004	  0.002	  0.003	  0.001	  0.005	  0.008	  0.007	  0.003	  0.002
          2.892	  0.004	  0.004	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.007	  0.002	  0.002
          2.894	  0.004	  0.004	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.006	  0.002	  0.002
          2.896	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.006	  0.002	  0.002
          2.898	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.001	  0.004	  0.007	  0.006	  0.002	  0.002
          2.900	  0.005	  0.005	  0.000	 -0.005	  0.002	  0.003	  0.001	  0.004	  0.007	  0.006	  0.003	  0.002
          2.902	  0.004	  0.005	  0.001	 -0.005	  0.002	  0.003	  0.001	  0.004	  0.008	  0.007	  0.002	  0.003
          2.904	  0.004	  0.005	  0.001	 -0.005	  0.002	  0.004	  0.001	  0.004	  0.007	  0.006	  0.002	  0.002
          2.906	  0.004	  0.005	  0.001	 -0.005	  0.002	  0.003	  0.001	  0.004	  0.007	  0.006	  0.003	  0.002
          2.908	  0.004	  0.005	  0.001	 -0.004	  0.002	  0.003	  0.000	  0.003	  0.004	  0.004	  0.001	  0.002
          2.910	  0.001	  0.005	  0.004	 -0.004	 -0.001	  0.004	 -0.004	 -0.004	 -0.005	 -0.004	 -0.002	  0.001
          2.912	 -0.004	  0.006	  0.010	 -0.001	 -0.007	  0.009	 -0.011	 -0.021	 -0.030	 -0.025	 -0.007	 -0.001
          2.914	 -0.013	  0.010	  0.023	  0.002	 -0.018	  0.016	 -0.025	 -0.050	 -0.075	 -0.062	 -0.019	 -0.004
          2.916	 -0.021	  0.022	  0.043	  0.000	 -0.033	  0.032	 -0.045	 -0.090	 -0.138	 -0.112	 -0.035	 -0.005
          2.918	 -0.022	  0.048	  0.070	 -0.013	 -0.046	  0.059	 -0.070	 -0.132	 -0.199	 -0.161	 -0.051	 -0.003
          2.920	 -0.009	  0.087	  0.096	 -0.040	 -0.052	  0.091	 -0.091	 -0.156	 -0.230	 -0.184	 -0.057	  0.006
          2.922	  0.029	  0.134	  0.104	 -0.082	 -0.038	  0.119	 -0.091	 -0.130	 -0.181	 -0.139	 -0.042	  0.023
          2.924	  0.100	  0.177	  0.077	 -0.139	  0.011	  0.128	 -0.051	 -0.007	  0.015	  0.028	  0.011	  0.051
          2.926	  0.194	  0.213	  0.019	 -0.204	  0.087	  0.117	  0.025	  0.187	  0.322	  0.284	  0.092	  0.085
          2.928	  0.264	  0.243	 -0.022	 -0.254	  0.143	  0.110	  0.080	  0.331	  0.548	  0.474	  0.152	  0.112
          2.930	  0.303	  0.281	 -0.022	 -0.292	  0.163	  0.129	  0.087	  0.372	  0.620	  0.538	  0.172	  0.129
          2.932	  0.347	  0.317	 -0.031	 -0.333	  0.189	  0.143	  0.105	  0.436	  0.722	  0.626	  0.201	  0.147
          2.934	  0.373	  0.284	 -0.089	 -0.329	  0.231	  0.098	  0.167	  0.556	  0.906	  0.773	  0.246	  0.151
          2.936	  0.342	  0.167	 -0.176	 -0.255	  0.259	 -0.004	  0.243	  0.658	  1.049	  0.878	  0.276	  0.127
          2.938	  0.294	  0.045	 -0.251	 -0.170	  0.273	 -0.103	  0.306	  0.724	  1.135	  0.936	  0.292	  0.098
          2.940	  0.220	 -0.035	 -0.255	 -0.092	  0.237	 -0.144	  0.292	  0.644	  1.000	  0.819	  0.254	  0.065
          2.942	  0.107	 -0.076	 -0.182	 -0.015	  0.145	 -0.130	  0.198	  0.405	  0.621	  0.504	  0.156	  0.025
          2.944	  0.032	 -0.076	 -0.108	  0.022	  0.070	 -0.092	  0.108	  0.203	  0.303	  0.243	  0.075	  0.002
          2.946	  0.011	 -0.050	 -0.061	  0.020	  0.036	 -0.056	  0.059	  0.106	  0.158	  0.126	  0.039	 -0.002
          2.948	  0.014	 -0.021	 -0.034	  0.004	  0.024	 -0.027	  0.035	  0.068	  0.103	  0.083	  0.026	  0.002
          2.950	  0.021	  0.003	 -0.019	 -0.012	  0.021	 -0.009	  0.024	  0.056	  0.087	  0.072	  0.022	  0.006
          2.952	  0.028	  0.015	 -0.013	 -0.021	  0.020	  0.001	  0.019	  0.052	  0.084	  0.069	  0.021	  0.009
          2.954	  0.027	  0.020	 -0.007	 -0.024	  0.018	  0.006	  0.014	  0.043	  0.071	  0.059	  0.018	  0.010
          2.956	  0.022	  0.020	 -0.002	 -0.021	  0.013	  0.009	  0.007	  0.029	  0.050	  0.041	  0.013	  0.009
          2.958	  0.018	  0.020	  0.002	 -0.018	  0.008	  0.011	  0.003	  0.018	  0.030	  0.026	  0.008	  0.007
          2.960	  0.015	  0.020	  0.004	 -0.018	  0.005	  0.012	  0.001	  0.012	  0.022	  0.019	  0.005	  0.006
          2.962	  0.015	  0.020	  0.005	 -0.018	  0.005	  0.013	 -0.001	  0.011	  0.021	  0.018	  0.005	  0.006
          2.964	  0.015	  0.021	  0.005	 -0.018	  0.005	  0.013	 -0.001	  0.011	  0.021	  0.018	  0.005	  0.007
          2.966	  0.017	  0.022	  0.005	 -0.019	  0.005	  0.014	 -0.001	  0.011	  0.021	  0.018	  0.005	  0.007
          2.968	  0.017	  0.023	  0.005	 -0.021	  0.005	  0.015	 -0.001	  0.011	  0.023	  0.019	  0.006	  0.007
          2.970	  0.018	  0.024	  0.006	 -0.021	  0.006	  0.015	 -0.001	  0.013	  0.024	  0.021	  0.006	  0.007
          2.972	  0.018	  0.025	  0.006	 -0.022	  0.006	  0.015	 -0.001	  0.013	  0.025	  0.021	  0.006	  0.007
          2.974	  0.019	  0.025	  0.006	 -0.022	  0.006	  0.015	  0.000	  0.015	  0.026	  0.023	  0.007	  0.009
          2.976	  0.021	  0.026	  0.006	 -0.024	  0.007	  0.017	  0.000	  0.015	  0.028	  0.024	  0.007	  0.009
          2.978	  0.021	  0.027	  0.006	 -0.025	  0.007	  0.017	  0.000	  0.016	  0.029	  0.025	  0.007	  0.009
          2.980	  0.022	  0.029	  0.006	 -0.025	  0.008	  0.017	  0.001	  0.017	  0.031	  0.026	  0.008	  0.009
          2.982	  0.023	  0.029	  0.006	 -0.026	  0.009	  0.018	  0.001	  0.018	  0.034	  0.029	  0.009	  0.009
          2.984	  0.024	  0.030	  0.006	 -0.027	  0.009	  0.018	  0.001	  0.019	  0.035	  0.030	  0.009	  0.009
          2.986	  0.025	  0.031	  0.006	 -0.028	  0.009	  0.018	  0.001	  0.021	  0.038	  0.032	  0.010	  0.011
          2.988	  0.026	  0.032	  0.006	 -0.029	  0.010	  0.019	  0.002	  0.022	  0.040	  0.034	  0.010	  0.011
          2.990	  0.028	  0.033	  0.005	 -0.030	  0.011	  0.019	  0.003	  0.024	  0.043	  0.036	  0.011	  0.011
          2.992	  0.029	  0.034	  0.005	 -0.031	  0.011	  0.020	  0.003	  0.025	  0.046	  0.038	  0.011	  0.011
          2.994	  0.029	  0.035	  0.005	 -0.032	  0.013	  0.020	  0.004	  0.028	  0.050	  0.041	  0.013	  0.012
          2.996	  0.032	  0.036	  0.004	 -0.033	  0.013	  0.021	  0.004	  0.030	  0.053	  0.044	  0.013	  0.013
          2.998	  0.033	  0.036	  0.004	 -0.035	  0.014	  0.021	  0.005	  0.032	  0.057	  0.048	  0.014	  0.013
          3.000	  0.034	  0.037	  0.004	 -0.036	  0.015	  0.021	  0.005	  0.035	  0.061	  0.051	  0.015	  0.013
          3.002	  0.036	  0.038	  0.004	 -0.037	  0.016	  0.021	  0.007	  0.038	  0.066	  0.055	  0.017	  0.015
          3.004	  0.037	  0.040	  0.003	 -0.038	  0.018	  0.021	  0.007	  0.041	  0.071	  0.059	  0.018	  0.015
          3.006	  0.039	  0.041	  0.002	 -0.040	  0.018	  0.021	  0.009	  0.044	  0.076	  0.064	  0.019	  0.015
          3.008	  0.041	  0.042	  0.001	 -0.041	  0.020	  0.021	  0.011	  0.048	  0.082	  0.068	  0.021	  0.015
          3.010	  0.043	  0.043	  0.001	 -0.043	  0.021	  0.022	  0.012	  0.051	  0.087	  0.072	  0.022	  0.017
          3.012	  0.044	  0.044	 -0.001	 -0.044	  0.023	  0.021	  0.013	  0.055	  0.094	  0.078	  0.024	  0.017
          3.014	  0.047	  0.046	 -0.002	 -0.046	  0.025	  0.022	  0.015	  0.059	  0.101	  0.083	  0.025	  0.018
          3.016	  0.049	  0.047	 -0.003	 -0.048	  0.025	  0.022	  0.016	  0.063	  0.107	  0.089	  0.027	  0.018
          3.018	  0.051	  0.048	 -0.004	 -0.050	  0.028	  0.022	  0.018	  0.067	  0.114	  0.094	  0.029	  0.020
          3.020	  0.054	  0.050	 -0.004	 -0.052	  0.029	  0.023	  0.019	  0.071	  0.120	  0.100	  0.030	  0.021
          3.022	  0.057	  0.051	 -0.005	 -0.054	  0.031	  0.023	  0.021	  0.075	  0.128	  0.106	  0.032	  0.021
          3.024	  0.059	  0.053	 -0.006	 -0.057	  0.033	  0.024	  0.022	  0.080	  0.136	  0.112	  0.034	  0.022
          3.026	  0.062	  0.056	 -0.007	 -0.059	  0.035	  0.024	  0.024	  0.085	  0.142	  0.118	  0.036	  0.023
          3.028	  0.065	  0.057	 -0.008	 -0.061	  0.036	  0.025	  0.025	  0.089	  0.150	  0.124	  0.037	  0.025
          3.030	  0.068	  0.059	 -0.009	 -0.064	  0.038	  0.025	  0.027	  0.095	  0.158	  0.131	  0.040	  0.025
          3.032	  0.071	  0.061	 -0.009	 -0.066	  0.040	  0.026	  0.029	  0.100	  0.166	  0.138	  0.042	  0.026
          3.034	  0.073	  0.064	 -0.010	 -0.069	  0.042	  0.027	  0.030	  0.104	  0.174	  0.144	  0.043	  0.028
          3.036	  0.077	  0.067	 -0.011	 -0.072	  0.044	  0.028	  0.032	  0.110	  0.183	  0.151	  0.046	  0.029
          3.038	  0.082	  0.070	 -0.012	 -0.075	  0.046	  0.028	  0.034	  0.115	  0.193	  0.159	  0.049	  0.030
          3.040	  0.085	  0.072	 -0.013	 -0.078	  0.049	  0.029	  0.036	  0.121	  0.203	  0.168	  0.051	  0.032
          3.042	  0.089	  0.075	 -0.014	 -0.082	  0.051	  0.030	  0.037	  0.128	  0.214	  0.177	  0.053	  0.033
          3.044	  0.093	  0.078	 -0.016	 -0.086	  0.054	  0.032	  0.041	  0.136	  0.227	  0.187	  0.058	  0.035
          3.046	  0.099	  0.082	 -0.018	 -0.090	  0.058	  0.033	  0.043	  0.144	  0.241	  0.200	  0.060	  0.036
          3.048	  0.104	  0.086	 -0.019	 -0.095	  0.062	  0.033	  0.046	  0.154	  0.257	  0.212	  0.065	  0.038
          3.050	  0.110	  0.089	 -0.022	 -0.100	  0.066	  0.034	  0.051	  0.166	  0.275	  0.227	  0.070	  0.041
          3.052	  0.117	  0.092	 -0.025	 -0.104	  0.070	  0.034	  0.055	  0.177	  0.293	  0.242	  0.074	  0.043
          3.054	  0.124	  0.096	 -0.028	 -0.110	  0.075	  0.034	  0.060	  0.191	  0.315	  0.260	  0.080	  0.045
          3.056	  0.131	  0.100	 -0.032	 -0.115	  0.082	  0.034	  0.065	  0.204	  0.337	  0.279	  0.085	  0.048
          3.058	  0.138	  0.103	 -0.035	 -0.120	  0.087	  0.034	  0.071	  0.219	  0.360	  0.297	  0.091	  0.051
          3.060	  0.145	  0.105	 -0.040	 -0.126	  0.092	  0.033	  0.077	  0.234	  0.384	  0.317	  0.097	  0.053
          3.062	  0.152	  0.108	 -0.044	 -0.130	  0.098	  0.032	  0.082	  0.247	  0.406	  0.336	  0.103	  0.056
          3.064	  0.158	  0.110	 -0.049	 -0.134	  0.102	  0.032	  0.087	  0.261	  0.426	  0.352	  0.108	  0.058
          3.066	  0.163	  0.112	 -0.052	 -0.138	  0.107	  0.030	  0.091	  0.272	  0.445	  0.367	  0.113	  0.059
          3.068	  0.167	  0.112	 -0.056	 -0.140	  0.111	  0.029	  0.096	  0.281	  0.459	  0.380	  0.117	  0.061
          3.070	  0.169	  0.112	 -0.058	 -0.141	  0.114	  0.027	  0.098	  0.287	  0.469	  0.388	  0.119	  0.062
          3.072	  0.170	  0.111	 -0.059	 -0.141	  0.115	  0.026	  0.100	  0.290	  0.473	  0.392	  0.121	  0.062
          3.074	  0.169	  0.109	 -0.060	 -0.139	  0.114	  0.025	  0.100	  0.290	  0.471	  0.391	  0.121	  0.061
          3.076	  0.166	  0.105	 -0.060	 -0.136	  0.113	  0.024	  0.099	  0.285	  0.465	  0.385	  0.119	  0.060
          3.078	  0.161	  0.102	 -0.059	 -0.132	  0.110	  0.022	  0.097	  0.278	  0.452	  0.374	  0.116	  0.059
          3.080	  0.153	  0.098	 -0.057	 -0.126	  0.105	  0.021	  0.092	  0.267	  0.432	  0.358	  0.111	  0.056
          3.082	  0.145	  0.092	 -0.053	 -0.119	  0.099	  0.020	  0.087	  0.252	  0.408	  0.339	  0.105	  0.053
          3.084	  0.136	  0.087	 -0.050	 -0.112	  0.092	  0.018	  0.081	  0.235	  0.381	  0.316	  0.098	  0.050
          3.086	  0.126	  0.081	 -0.045	 -0.104	  0.086	  0.018	  0.074	  0.215	  0.350	  0.290	  0.090	  0.046
          3.088	  0.115	  0.075	 -0.040	 -0.095	  0.077	  0.018	  0.067	  0.196	  0.318	  0.265	  0.082	  0.042
          3.090	  0.103	  0.069	 -0.035	 -0.086	  0.069	  0.017	  0.059	  0.175	  0.285	  0.237	  0.073	  0.038
          3.092	  0.093	  0.062	 -0.030	 -0.077	  0.061	  0.016	  0.052	  0.154	  0.252	  0.209	  0.065	  0.035
          3.094	  0.082	  0.057	 -0.025	 -0.070	  0.053	  0.015	  0.045	  0.135	  0.221	  0.183	  0.057	  0.030
          3.096	  0.072	  0.051	 -0.021	 -0.062	  0.046	  0.015	  0.038	  0.116	  0.191	  0.159	  0.049	  0.027
          3.098	  0.063	  0.046	 -0.018	 -0.054	  0.040	  0.015	  0.032	  0.100	  0.164	  0.137	  0.042	  0.024
          3.100	  0.055	  0.042	 -0.014	 -0.048	  0.035	  0.014	  0.026	  0.085	  0.139	  0.117	  0.036	  0.021
          3.102	  0.048	  0.036	 -0.011	 -0.043	  0.029	  0.013	  0.022	  0.072	  0.118	  0.099	  0.031	  0.018
          3.104	  0.041	  0.033	 -0.008	 -0.037	  0.025	  0.013	  0.018	  0.061	  0.101	  0.084	  0.026	  0.015
          3.106	  0.036	  0.029	 -0.006	 -0.033	  0.021	  0.012	  0.015	  0.051	  0.085	  0.071	  0.022	  0.013
          3.108	  0.032	  0.027	 -0.005	 -0.029	  0.018	  0.011	  0.013	  0.043	  0.073	  0.060	  0.018	  0.012
          3.110	  0.028	  0.025	 -0.004	 -0.026	  0.015	  0.011	  0.011	  0.037	  0.063	  0.052	  0.017	  0.011
          3.112	  0.025	  0.022	 -0.003	 -0.024	  0.013	  0.009	  0.009	  0.033	  0.055	  0.045	  0.014	  0.009
          3.114	  0.022	  0.021	 -0.002	 -0.021	  0.012	  0.010	  0.007	  0.029	  0.049	  0.041	  0.013	  0.009
          3.116	  0.020	  0.019	 -0.002	 -0.019	  0.011	  0.009	  0.006	  0.025	  0.043	  0.036	  0.011	  0.008
          3.118	  0.019	  0.018	 -0.001	 -0.018	  0.010	  0.009	  0.005	  0.024	  0.040	  0.033	  0.010	  0.007
          3.120	  0.018	  0.017	 -0.001	 -0.018	  0.009	  0.009	  0.005	  0.021	  0.036	  0.030	  0.009	  0.006
          3.122	  0.017	  0.016	 -0.001	 -0.016	  0.009	  0.008	  0.005	  0.020	  0.035	  0.029	  0.009	  0.007
          3.124	  0.017	  0.015	 -0.001	 -0.016	  0.008	  0.007	  0.004	  0.019	  0.034	  0.027	  0.009	  0.006
          3.126	  0.015	  0.015	  0.000	 -0.015	  0.007	  0.007	  0.004	  0.019	  0.032	  0.026	  0.008	  0.006
          3.128	  0.015	  0.015	  0.000	 -0.015	  0.007	  0.007	  0.004	  0.018	  0.030	  0.026	  0.008	  0.005
          3.130	  0.015	  0.014	 -0.001	 -0.015	  0.007	  0.007	  0.004	  0.018	  0.030	  0.025	  0.008	  0.005
          3.132	  0.014	  0.014	  0.000	 -0.014	  0.007	  0.007	  0.004	  0.018	  0.029	  0.024	  0.007	  0.005
          3.134	  0.014	  0.013	  0.001	 -0.013	  0.007	  0.007	  0.004	  0.017	  0.029	  0.024	  0.007	  0.005
          3.136	  0.014	  0.014	  0.001	 -0.014	  0.006	  0.007	  0.004	  0.017	  0.029	  0.024	  0.007	  0.005
          3.138	  0.014	  0.014	  0.000	 -0.014	  0.006	  0.007	  0.004	  0.017	  0.028	  0.024	  0.007	  0.005
          3.140	  0.013	  0.013	  0.000	 -0.013	  0.007	  0.006	  0.004	  0.016	  0.028	  0.022	  0.007	  0.005
          3.142	  0.013	  0.014	  0.001	 -0.013	  0.006	  0.007	  0.003	  0.015	  0.027	  0.022	  0.006	  0.005
          3.144	  0.013	  0.013	  0.000	 -0.013	  0.007	  0.007	  0.004	  0.015	  0.027	  0.022	  0.007	  0.005
          3.146	  0.013	  0.014	  0.001	 -0.013	  0.006	  0.007	  0.003	  0.015	  0.027	  0.022	  0.007	  0.005
          3.148	  0.014	  0.015	  0.001	 -0.014	  0.007	  0.007	  0.003	  0.015	  0.026	  0.022	  0.006	  0.005
          3.150	  0.014	  0.014	  0.001	 -0.014	  0.006	  0.008	  0.003	  0.015	  0.026	  0.021	  0.007	  0.005
          3.152	  0.013	  0.014	  0.001	 -0.014	  0.006	  0.007	  0.004	  0.015	  0.025	  0.021	  0.007	  0.005
          3.154	  0.013	  0.014	  0.001	 -0.014	  0.006	  0.007	  0.003	  0.015	  0.026	  0.021	  0.006	  0.005
          3.156	  0.013	  0.014	  0.001	 -0.014	  0.006	  0.007	  0.003	  0.015	  0.025	  0.021	  0.006	  0.005
          3.158	  0.013	  0.015	  0.001	 -0.014	  0.006	  0.008	  0.003	  0.015	  0.025	  0.021	  0.006	  0.005
          3.160	  0.014	  0.015	  0.001	 -0.014	  0.006	  0.007	  0.003	  0.015	  0.025	  0.021	  0.006	  0.005
          3.162	  0.013	  0.015	  0.001	 -0.014	  0.006	  0.008	  0.003	  0.015	  0.025	  0.021	  0.006	  0.006
          3.164	  0.013	  0.015	  0.001	 -0.015	  0.006	  0.008	  0.003	  0.014	  0.025	  0.021	  0.006	  0.005
          3.166	  0.013	  0.015	  0.001	 -0.015	  0.006	  0.009	  0.003	  0.015	  0.025	  0.021	  0.006	  0.005
          3.168	  0.014	  0.015	  0.001	 -0.014	  0.006	  0.008	  0.003	  0.014	  0.025	  0.021	  0.006	  0.005
          3.170	  0.013	  0.015	  0.002	 -0.015	  0.006	  0.008	  0.002	  0.014	  0.024	  0.021	  0.006	  0.005
          3.172	  0.013	  0.015	  0.002	 -0.014	  0.006	  0.008	  0.003	  0.013	  0.025	  0.021	  0.006	  0.005
          3.174	  0.013	  0.015	  0.002	 -0.014	  0.006	  0.008	  0.003	  0.013	  0.024	  0.020	  0.006	  0.005
          3.176	  0.013	  0.015	  0.002	 -0.014	  0.006	  0.008	  0.002	  0.013	  0.024	  0.020	  0.006	  0.005
          3.178	  0.013	  0.015	  0.002	 -0.014	  0.005	  0.008	  0.003	  0.014	  0.023	  0.020	  0.006	  0.006
          3.180	  0.013	  0.015	  0.002	 -0.014	  0.006	  0.008	  0.003	  0.013	  0.023	  0.019	  0.006	  0.005
          3.182	  0.013	  0.015	  0.002	 -0.014	  0.006	  0.008	  0.002	  0.013	  0.023	  0.020	  0.006	  0.005
